Name,Team,Pos,Count,Yards,Declined,Offsetting,Pre-Snap,Penalties,Week,Year
L.Tunsil,Miami,OL,3,27,0,0,1,"False Start (1), Face Mask (15 Yards) (1), Offensive Holding (1)",13,2016
T.Brock,San Francisco,CB,2,16,0,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",13,2016
E.Fisher,Kansas City,T,2,15,0,0,1,"False Start (1), Offensive Holding (1)",13,2016
A.Barbre,Philadelphia,T,2,10,0,0,2,False Start (2),13,2016
B.Giacomini,N.Y. Jets,T,2,20,0,0,1,"False Start (1), Unnecessary Roughness (1)",13,2016
K.Benjamin,Carolina,WR,1,5,1,0,1,"False Start (1), Offensive Pass Interference (1)",13,2016
S.Lauvao,Washington,G,2,10,0,0,2,False Start (2),13,2016
L.Guion,Green Bay,DE,2,10,0,0,2,"Defensive Offside (1), Neutral Zone Infraction (1)",13,2016
G.Escobar,Dallas,TE,2,24,0,0,0,"Offensive Holding (1), Clipping (1)",13,2016
M.Remmers,Carolina,T,2,20,0,0,0,"Offensive Holding (1), Illegal Block Above the Waist (1)",13,2016
D.Breaux,New Orleans,CB,2,13,0,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",13,2016
E.Flowers,N.Y. Giants,T,2,10,0,0,1,"False Start (1), Offensive Holding (1)",13,2016
T.Eifert,Cincinnati,TE,2,10,0,0,2,False Start (2),13,2016
S.Kelemete,New Orleans,G,2,20,0,0,0,Offensive Holding (2),13,2016
B.Sowell,Seattle,T,2,10,0,0,2,False Start (2),13,2016
M.Bennett,New England,TE,2,20,0,0,0,Offensive Holding (2),13,2016
A.Burns,Pittsburgh,CB,1,3,1,0,0,"Offensive Holding (1), Illegal Block Above the Waist (1)",13,2016
R.Robinson,San Francisco,CB,2,25,0,0,0,"Offensive Holding (1), Unsportsmanlike Conduct (1)",13,2016
C.Jones,Kansas City,DL,2,16,0,0,0,"Roughing the Passer (1), Illegal Use of Hands (1)",13,2016
N.Bradham,Philadelphia,OLB,2,28,0,0,0,"Unnecessary Roughness (1), Horse Collar Tackle (1)",13,2016
V.Ducasse,Baltimore,G,2,15,0,0,1,"False Start (1), Offensive Holding (1)",13,2016
Jo.Jones,New England,DB,2,10,0,0,1,"False Start (1), Offensive Holding (1)",13,2016
A.Smith,Houston,DE,1,2,0,0,1,Defensive Offside (1),13,2016
M.Stafford,Detroit,QB,1,4,0,0,1,Delay of Game (1),13,2016
D.Free,Dallas,T,1,10,0,0,0,Offensive Holding (1),13,2016
J.Evans,New Orleans,G,1,10,0,0,0,Offensive Holding (1),13,2016
C.Newton,Carolina,QB,0,0,0,1,0,Low Block (1),13,2016
C.Campbell,Arizona,DE,1,15,0,0,0,Roughing the Passer (1),13,2016
Z.Strief,New Orleans,T,0,0,0,1,0,Offensive Holding (1),13,2016
V.Miller,Denver,LB,1,5,0,0,1,Defensive Offside (1),13,2016
D.Peko,Cincinnati,DT,1,13,0,0,0,Unnecessary Roughness (1),13,2016
P.Peterson,Arizona,CB,1,5,0,0,0,Illegal Use of Hands (1),13,2016
M.Ingram,New Orleans,RB,1,5,0,0,1,Delay of Game (1),13,2016
D.Revis,N.Y. Jets,DB,1,7,0,0,0,Defensive Pass Interference (1),13,2016
O.Scandrick,Dallas,CB,1,5,0,0,0,Illegal Use of Hands (1),13,2016
P.Rivers,San Diego,QB,1,11,0,0,0,Intentional Grounding (1),13,2016
D.Dotson,Tampa Bay,T,1,10,0,0,0,Illegal Use of Hands (1),13,2016
D.Johnson,Pittsburgh,TE,1,10,0,0,0,Offensive Holding (1),13,2016
R.Kerrigan,Washington,DL,1,5,0,0,1,Defensive Offside (1),13,2016
E.Berry,Kansas City,DB,1,40,0,0,0,Defensive Pass Interference (1),13,2016
J.Brown,LA Rams,C,1,10,0,0,0,Offensive Holding (1),13,2016
R.McClain,Carolina,DB,1,15,0,0,0,Face Mask (15 Yards) (1),13,2016
B.Graham,Philadelphia,DL,1,15,0,0,0,Roughing the Passer (1),13,2016
R.Incognito,Buffalo,C,1,10,0,0,0,Offensive Holding (1),13,2016
C.Glenn,Buffalo,T,1,5,0,0,1,False Start (1),13,2016
M.Brockers,LA Rams,DE,1,5,0,0,1,Neutral Zone Infraction (1),13,2016
M.Floyd,Arizona,WR,1,10,0,0,0,Offensive Pass Interference (1),13,2016
S.Gilmore,Buffalo,CB,1,23,0,0,0,Defensive Pass Interference (1),13,2016
D.Kilgore,San Francisco,C,1,10,0,0,0,Offensive Holding (1),13,2016
A.Luck,Indianapolis,QB,1,5,0,0,1,Delay of Game (1),13,2016
J.Hughes,Buffalo,DE,1,5,0,0,1,Neutral Zone Infraction (1),13,2016
M.Bennett,Seattle,DE,1,5,0,0,1,Defensive Offside (1),13,2016
D.Slay,Detroit,CB,1,5,0,0,1,Defensive Offside (1),13,2016
S.Richardson,N.Y. Jets,DE,1,15,0,0,0,Unnecessary Roughness (1),13,2016
K.Dunlap,San Diego,T,1,10,0,0,0,Illegal Use of Hands (1),13,2016
V.McDonald,San Francisco,TE,1,10,0,0,0,Offensive Holding (1),13,2016
P.DiMarco,Atlanta,FB,1,5,0,0,1,False Start (1),13,2016
R.Shepard,Tampa Bay,WR,1,0,0,0,0,Illegal Touch Pass (1),13,2016
M.Morgan,Seattle,OLB,0,0,0,1,0,Defensive Pass Interference (1),13,2016
L.Bell,Pittsburgh,RB,1,5,0,0,1,False Start (1),13,2016
M.King,Oakland,P,1,15,0,0,0,Unsportsmanlike Conduct (1),13,2016
R.Griffin,Houston,TE,1,10,0,0,0,Offensive Pass Interference (1),13,2016
N.Goode,Philadelphia,ILB,1,5,0,0,1,Offensive Offside (1),13,2016
W.Horton,Carolina,DE,1,8,0,0,0,Roughing the Passer (1),13,2016
D.DeCastro,Pittsburgh,G,1,10,0,0,0,Offensive Holding (1),13,2016
R.Schraeder,Atlanta,T,1,5,0,0,0,Ineligible Downfield Pass (1),13,2016
C.Patterson,Minnesota,WR,1,10,0,0,0,Offensive Pass Interference (1),13,2016
D.Taylor,Detroit,DE,1,5,0,0,1,Neutral Zone Infraction (1),13,2016
B.Logan,Philadelphia,NT,1,5,0,0,1,Neutral Zone Infraction (1),13,2016
C.Mosley,Baltimore,ILB,0,0,1,0,1,Defensive Offside (1),13,2016
D.Sorensen,Kansas City,DB,1,11,0,0,0,Defensive Pass Interference (1),13,2016
J.James,Miami,T,0,0,1,0,0,Offensive Holding (1),13,2016
V.Williams,Pittsburgh,LB,1,10,0,0,0,Offensive Holding (1),13,2016
J.Mewhort,Indianapolis,G,1,10,0,0,0,Offensive Holding (1),13,2016
M.Mitchell,Pittsburgh,FS,1,7,0,0,0,Defensive Pass Interference (1),13,2016
T.Turner,Carolina,G,0,0,1,0,1,Illegal Formation (1),13,2016
P.O'Donnell,Chicago,P,1,5,0,0,1,Delay of Game (1),13,2016
K.Britt,LA Rams,WR,1,5,0,0,1,False Start (1),13,2016
A.Talib,Denver,CB,1,5,0,0,0,Defensive Holding (1),13,2016
J.Jerry,N.Y. Giants,G,1,10,0,0,0,Offensive Holding (1),13,2016
J.Matthews,Atlanta,OL,1,10,0,0,0,Offensive Holding (1),13,2016
A.Howard,Oakland,T,1,5,0,0,1,Illegal Formation (1),13,2016
Z.Ertz,Philadelphia,TE,1,5,0,0,1,False Start (1),13,2016
A.Hitchens,Dallas,OLB,0,0,1,0,0,Defensive Pass Interference (1),13,2016
Z.Kerr,Indianapolis,NT,1,13,0,0,0,Roughing the Passer (1),13,2016
E.Ebron,Detroit,TE,1,5,0,0,1,False Start (1),13,2016
J.Watkins,Philadelphia,DB,1,15,0,0,0,Unnecessary Roughness (1),13,2016
G.Robinson,LA Rams,T,1,10,0,0,0,Offensive Holding (1),13,2016
D.Adams,Green Bay,WR,1,10,0,0,0,Illegal Block Above the Waist (1),13,2016
T.Smith,Jacksonville,OLB,1,15,0,0,0,Roughing the Passer (1),13,2016
M.Evans,Tampa Bay,WR,0,0,1,0,0,Offensive Pass Interference (1),13,2016
J.Crawford,Dallas,DT,1,4,0,0,1,Defensive Offside (1),13,2016
T.Fede,Miami,DE,1,5,0,0,0,Defensive Holding (1),13,2016
D.Carrier,Washington,TE,1,5,0,0,1,Illegal Shift (1),13,2016
J.Barksdale,San Diego,T,1,5,0,0,1,False Start (1),13,2016
O.Franklin,San Diego,G,1,10,0,0,0,Offensive Holding (1),13,2016
Q.Diggs,Detroit,CB,0,0,1,0,0,Defensive Holding (1),13,2016
J.Hawley,Tampa Bay,C,1,10,0,0,0,Offensive Holding (1),13,2016
M.Crabtree,Oakland,WR,1,15,0,0,0,Taunting (1),13,2016
T.Jernigan,Baltimore,DE,1,15,0,0,0,Taunting (1),13,2016
A.Robinson,Jacksonville,WR,1,15,0,0,0,Unsportsmanlike Conduct (1),13,2016
J.Parnell,Jacksonville,T,1,5,0,0,1,False Start (1),13,2016
B.Skrine,N.Y. Jets,DB,1,9,0,0,0,Unnecessary Roughness (1),13,2016
J.Winston,Tampa Bay,QB,1,5,0,0,1,Delay of Game (1),13,2016
S.Smith,Baltimore,WR,1,10,0,0,0,Illegal Use of Hands (1),13,2016
D.Amerson,Oakland,CB,1,5,0,0,0,Defensive Holding (1),13,2016
K.Williams,Buffalo,DT,1,5,0,0,1,Neutral Zone Infraction (1),13,2016
D.Ford,Kansas City,LB,1,5,0,0,1,Defensive Offside (1),13,2016
D.Parker,Miami,WR,1,5,0,0,1,False Start (1),13,2016
D.Alexander,Kansas City,LB,1,8,0,0,0,Offensive Holding (1),13,2016
B.Scherff,Washington,G,1,5,0,0,1,False Start (1),13,2016
T.Taylor,Buffalo,QB,1,5,0,0,1,Delay of Game (1),13,2016
A.Cann,Jacksonville,OL,1,10,0,0,0,Illegal Use of Hands (1),13,2016
R.Cockrell,Pittsburgh,DB,1,15,0,0,0,Defensive Pass Interference (1),13,2016
S.Nelson,Kansas City,CB,0,0,1,0,0,Defensive Holding (1),13,2016
D.Harris,Kansas City,TE,1,10,0,0,0,Offensive Pass Interference (1),13,2016
S.Wright,Baltimore,DB,1,6,0,0,0,Illegal Blindside Block (1),13,2016
K.Alexander,Tampa Bay,MLB,1,5,0,0,0,Defensive Holding (1),13,2016
J.Gresham,Arizona,TE,1,10,0,0,0,Offensive Holding (1),13,2016
R.Shazier,Pittsburgh,LB,0,0,1,0,1,Defensive Offside (1),13,2016
J.Webb,Carolina,QB,1,15,0,0,0,Unnecessary Roughness (1),13,2016
E.Robinson,Minnesota,OLB,1,7,0,0,0,Illegal Block Above the Waist (1),13,2016
K.McCray,Seattle,DB,1,7,0,0,0,Illegal Block Above the Waist (1),13,2016
J.Hardy,Atlanta,WR,1,5,0,0,1,False Start (1),13,2016
R.Wilson,Kansas City,ILB,1,5,0,0,1,Defensive 12 On-field (1),13,2016
C.Marsh,Seattle,DE,1,5,0,0,0,Offside on Free Kick (1),13,2016
S.Draughn,San Francisco,RB,1,10,0,0,0,Offensive Holding (1),13,2016
D.Thompson,Chicago,WR,1,10,0,0,0,Offensive Pass Interference (1),13,2016
A.Branch,New England,NT,1,0,0,0,1,Encroachment (1),13,2016
D.Bates,Oakland,LB,1,10,0,0,0,Offensive Holding (1),13,2016
V.Davis,Washington,TE,1,5,0,0,1,False Start (1),13,2016
J.Norman,Washington,CB,1,5,0,0,0,Defensive Holding (1),13,2016
T.Gurley,LA Rams,RB,0,0,1,0,0,Chop Block (1),13,2016
M.Schwartz,Kansas City,T,0,0,1,0,0,Offensive Holding (1),13,2016
J.Thuney,New England,T,1,10,0,0,0,Offensive Holding (1),13,2016
C.Thornton,Dallas,DT,1,5,0,0,1,Encroachment (1),13,2016
G.Dorsey,San Francisco,NT,0,0,1,0,1,Defensive Offside (1),13,2016
B.Irvin,Oakland,LB,1,5,0,0,1,Defensive Offside (1),13,2016
A.Hicks,Chicago,DT,1,15,0,0,0,Roughing the Passer (1),13,2016
R.Okung,Denver,T,1,5,0,0,1,False Start (1),13,2016
J.Hawkins,Green Bay,CB,1,10,0,0,0,Offensive Holding (1),13,2016
O.Beckham,N.Y. Giants,WR,1,4,0,0,0,Offensive Pass Interference (1),13,2016
V.Alexander,Oakland,G,1,10,0,0,0,Offensive Holding (1),13,2016
S.Tuitt,Pittsburgh,DL,1,15,0,0,0,Unnecessary Roughness (1),13,2016
P.Kruger,New Orleans,DE,1,5,0,0,0,Illegal Use of Hands (1),13,2016
J.Bushrod,Miami,T,1,5,0,0,1,False Start (1),13,2016
B.Osweiler,Houston,QB,1,0,0,0,0,Illegal Forward Pass (1),13,2016
L.Duvernay-Tardif,Kansas City,G,0,0,1,0,0,Offensive Holding (1),13,2016
A.Boone,Minnesota,G,1,10,0,0,0,Offensive Holding (1),13,2016
K.Hyder,Detroit,DE,1,15,0,0,0,Roughing the Passer (1),13,2016
J.Ajayi,Miami,RB,1,15,0,0,0,Taunting (1),13,2016
J.Sirles,Minnesota,OL,1,5,0,0,1,False Start (1),13,2016
J.Garnett,San Francisco,G,1,10,0,0,0,Offensive Holding (1),13,2016
K.Beachum,Jacksonville,T,1,5,0,0,1,False Start (1),13,2016
G.Glasgow,Detroit,OL,1,5,0,0,1,False Start (1),13,2016
M.Judon,Baltimore,LB,1,10,0,0,0,Illegal Block Above the Waist (1),13,2016
K.Pierre-Louis,Seattle,OLB,1,10,0,0,0,Offensive Holding (1),13,2016
S.Coates,Pittsburgh,WR,1,15,0,0,0,Face Mask (15 Yards) (1),13,2016
E.Elliott,Dallas,RB,1,10,0,0,0,Offensive Holding (1),13,2016
J.Stanford,N.Y. Jets,LB,1,39,0,0,0,Defensive Pass Interference (1),13,2016
I.Seumalo,Philadelphia,OL,1,5,0,0,1,False Start (1),13,2016
J.Wetzel,Arizona,OL,1,4,0,0,1,False Start (1),13,2016
C.White,Buffalo,CB,1,15,0,0,0,Roughing the Kicker (1),13,2016
A.Harris,Minnesota,DB,1,10,0,0,0,Face Mask (15 Yards) (1),13,2016
Tyr.Smith,Dallas,OL,1,5,0,0,1,False Start (1),13,2016
L.Green,Pittsburgh,TE,1,10,0,0,0,Offensive Pass Interference (1),13,2016
A.Burbridge,San Francisco,WR,1,5,0,0,1,Illegal Shift (1),13,2016
Z.Beadles,San Francisco,G,1,5,0,0,1,False Start (1),13,2016
Z.Kerin,Minnesota,C,1,5,0,0,1,False Start (1),13,2016
M.Collins,Dallas,DT,1,5,0,0,1,Neutral Zone Infraction (1),13,2016
K.Frazier,Dallas,FS,1,10,0,0,0,Offensive Holding (1),13,2016
R.Nunez-Roches,Kansas City,DT,1,5,0,0,1,Neutral Zone Infraction (1),13,2016
J.Jenkins,Kansas City,DT,1,5,0,0,0,Illegal Use of Hands (1),13,2016
D.Freeney,Atlanta,DE,1,5,0,0,1,Defensive Offside (1),13,2016
T.Smith,Kansas City,LB,1,8,0,0,0,Illegal Block Above the Waist (1),13,2016
E.Kush,Chicago,G,1,5,0,0,1,False Start (1),13,2016
A.Ellis,Jacksonville,TE,1,15,0,0,0,Unnecessary Roughness (1),13,2016
B.Tate,Buffalo,WR,1,5,0,0,1,False Start (1),13,2016
T.Williams,San Diego,OLB,0,0,1,0,0,Defensive Holding (1),13,2016
C.Benenoch,Tampa Bay,OL,1,5,0,0,1,False Start (1),13,2016
T.Simon,Arizona,CB,1,7,0,0,0,Offensive Holding (1),13,2016
F.Toussaint,Pittsburgh,RB,1,10,0,0,0,Offensive Holding (1),13,2016
Tr.Williams,San Diego,CB,1,5,0,0,0,Defensive Holding (1),13,2016
B.Roby,Denver,DB,1,17,0,0,0,Defensive Pass Interference (1),13,2016
J.Smith,Baltimore,CB,1,12,0,0,0,Defensive Pass Interference (1),13,2016
M.Ingram,San Diego,DE,1,4,0,0,1,Defensive Offside (1),13,2016
C.Leno,Chicago,T,1,5,0,0,0,Ineligible Downfield Pass (1),13,2016
X.Rhodes,Minnesota,CB,3,51,1,0,0,"Defensive Pass Interference (1), Illegal Use of Hands (1), Unsportsmanlike Conduct (1), Defensive Holding (1)",14,2016
D.Smith,Tampa Bay,OL,3,25,0,0,2,"False Start (2), Unnecessary Roughness (1)",14,2016
R.Nelson,Houston,CB,2,69,1,0,0,Defensive Pass Interference (3),14,2016
V.Davis,Indianapolis,CB,2,11,0,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",14,2016
R.Reiff,Detroit,T,1,10,1,0,0,Offensive Holding (2),14,2016
E.Walden,Indianapolis,OLB,2,13,0,0,0,"Unnecessary Roughness (1), Defensive Holding (1)",14,2016
R.Wagner,Baltimore,T,2,14,0,0,1,"False Start (1), Offensive Holding (1)",14,2016
M.Remmers,Carolina,T,1,5,1,0,1,"False Start (1), Offensive Holding (1)",14,2016
B.Ijalana,N.Y. Jets,T,2,15,0,0,1,"False Start (1), Offensive Holding (1)",14,2016
J.Miller,Buffalo,G,2,17,0,0,0,Offensive Holding (2),14,2016
J.Landry,Miami,WR,1,15,1,0,0,"Offensive Holding (1), Taunting (1)",14,2016
T.Porter,Chicago,CB,2,43,0,0,0,"Defensive Pass Interference (1), Illegal Contact (1)",14,2016
A.Smith,Kansas City,QB,2,10,0,0,2,Delay of Game (2),14,2016
D.Everett,Washington,DB,2,30,0,0,0,"Interference with Opportunity to Catch (1), Illegal Blindside Block (1)",14,2016
D.Walker,Tennessee,TE,2,20,0,0,0,Offensive Pass Interference (2),14,2016
D.Bates,Oakland,LB,1,9,1,0,1,"Illegal Block Above the Waist (1), Defensive Offside (1)",14,2016
T.Decker,Detroit,OL,0,0,2,0,0,Offensive Holding (2),14,2016
M.Cooper,Arizona,DB,2,15,0,0,0,"Offensive Holding (1), Defensive Holding (1)",14,2016
J.Ward,Oakland,DE,2,20,0,0,1,"Face Mask (15 Yards) (1), Neutral Zone Infraction (1)",14,2016
T.Larsen,Chicago,G,2,15,0,0,1,"False Start (1), Offensive Holding (1)",14,2016
T.Brown,San Francisco,T,2,15,0,0,1,"False Start (1), Offensive Holding (1)",14,2016
G.Mancz,Houston,C,2,20,0,0,0,Offensive Holding (2),14,2016
A.Ellis,Jacksonville,TE,2,23,0,0,0,"Illegal Block Above the Waist (1), Roughing the Kicker (1)",14,2016
B.Finney,Pittsburgh,OL,2,15,0,0,1,"False Start (1), Offensive Holding (1)",14,2016
A.Steen,Miami,G,2,15,0,0,1,"False Start (1), Offensive Holding (1)",14,2016
N.Grigsby,LA Rams,LB,1,10,0,1,0,"Offensive Holding (1), Illegal Block Above the Waist (1)",14,2016
A.Lucas,Seattle,T,0,0,0,1,1,Defensive 12 On-field (1),14,2016
J.Flacco,Baltimore,QB,1,6,0,0,1,Illegal Motion (1),14,2016
A.Smith,Houston,DE,1,15,0,0,0,Face Mask (15 Yards) (1),14,2016
M.Stafford,Detroit,QB,1,10,0,0,0,Intentional Grounding (1),14,2016
T.Brady,New England,QB,1,10,0,0,0,Intentional Grounding (1),14,2016
J.Reitz,Indianapolis,T,1,5,0,0,1,False Start (1),14,2016
G.McCoy,Tampa Bay,DT,1,5,0,0,1,Defensive Offside (1),14,2016
E.Manning,N.Y. Giants,QB,1,5,0,0,1,Delay of Game (1),14,2016
A.Brooks,San Francisco,OLB,0,0,1,0,1,Defensive Offside (1),14,2016
A.Castonzo,Indianapolis,T,1,10,0,0,0,Offensive Holding (1),14,2016
C.Campbell,Arizona,DE,1,5,0,0,1,Encroachment (1),14,2016
R.Harper,New Orleans,SS,1,15,0,0,0,Unnecessary Roughness (1),14,2016
Z.Strief,New Orleans,T,1,10,0,0,0,Offensive Holding (1),14,2016
R.Saffold,LA Rams,G,1,5,0,0,1,False Start (1),14,2016
C.Jordan,New Orleans,DL,1,5,0,0,1,Neutral Zone Infraction (1),14,2016
A.Brown,Pittsburgh,WR,0,0,1,0,0,Offensive Pass Interference (1),14,2016
M.Gilbert,Pittsburgh,T,1,5,0,0,1,False Start (1),14,2016
D.Brees,New Orleans,QB,1,5,0,0,1,Delay of Game (1),14,2016
D.Pitta,Baltimore,TE,1,5,0,0,1,False Start (1),14,2016
T.Jones,Oakland,RB,1,5,0,0,0,Player Out of Bounds on Punt (1),14,2016
D.Johnson,Pittsburgh,TE,0,0,1,0,1,Illegal Shift (1),14,2016
A.Gates,San Diego,TE,1,5,0,0,1,False Start (1),14,2016
C.Liuget,San Diego,DT,1,5,0,0,1,Neutral Zone Infraction (1),14,2016
T.Alualu,Jacksonville,DE,1,15,0,0,0,Face Mask (15 Yards) (1),14,2016
T.Brock,San Francisco,CB,0,0,1,0,0,Illegal Use of Hands (1),14,2016
K.Wright,Seattle,LB,1,3,0,0,0,Unnecessary Roughness (1),14,2016
C.Dunlap,Cincinnati,DE,1,3,0,0,0,Horse Collar Tackle (1),14,2016
K.Huber,Cincinnati,P,1,5,0,0,1,Delay of Game (1),14,2016
B.Carr,Dallas,CB,0,0,1,0,0,Defensive Pass Interference (1),14,2016
J.Bethel,Arizona,CB,0,0,1,0,0,Defensive Pass Interference (1),14,2016
R.Wilson,Seattle,QB,1,5,0,0,1,Delay of Game (1),14,2016
J.Bell,Detroit,RB,1,10,0,0,0,Illegal Block Above the Waist (1),14,2016
R.Ellison,Minnesota,TE,1,5,0,0,1,False Start (1),14,2016
E.Ansah,Detroit,DE,1,5,0,0,1,Defensive Offside (1),14,2016
L.David,Tampa Bay,LB,1,15,0,0,0,Face Mask (15 Yards) (1),14,2016
K.Dunlap,San Diego,T,0,0,1,0,0,Offensive Holding (1),14,2016
P.Worrilow,Atlanta,ILB,1,10,0,0,0,Offensive Holding (1),14,2016
E.Fisher,Kansas City,T,1,7,0,0,0,Offensive Holding (1),14,2016
C.Palmer,Arizona,QB,1,4,0,0,1,Delay of Game (1),14,2016
K.Short,Carolina,DT,0,0,1,0,1,Defensive Offside (1),14,2016
J.Cyprien,Jacksonville,SS,1,2,0,0,0,Defensive Holding (1),14,2016
T.Williams,Dallas,WR,1,10,0,0,0,Offensive Holding (1),14,2016
M.Morgan,Seattle,OLB,1,15,0,0,0,Face Mask (15 Yards) (1),14,2016
C.Avril,Seattle,DE,1,15,0,0,0,Unnecessary Roughness (1),14,2016
B.Quick,LA Rams,WR,1,10,0,0,0,Offensive Pass Interference (1),14,2016
M.King,Oakland,P,1,15,0,0,0,Unsportsmanlike Conduct (1),14,2016
B.Winters,N.Y. Jets,G,0,0,1,0,0,Ineligible Downfield Pass (1),14,2016
K.Webster,Denver,CB,1,7,0,0,0,Illegal Block Above the Waist (1),14,2016
D.Jones,Green Bay,DE,1,15,0,0,0,Unnecessary Roughness (1),14,2016
M.Watson,Oakland,T,1,5,0,0,1,False Start (1),14,2016
M.Goodwin,Buffalo,WR,1,10,0,0,0,Offensive Holding (1),14,2016
P.McAfee,Indianapolis,P,1,5,0,0,1,Delay of Game (1),14,2016
W.Gholston,Tampa Bay,DL,1,5,0,0,1,Neutral Zone Infraction (1),14,2016
T.McDaniel,Seattle,DT,1,5,0,0,1,Defensive Offside (1),14,2016
A.Ogletree,LA Rams,OLB,1,15,0,0,0,Horse Collar Tackle (1),14,2016
S.Watkins,Buffalo,WR,1,5,0,0,1,Illegal Shift (1),14,2016
B.Brinkley,Tennessee,LS,1,15,0,0,0,Unnecessary Roughness (1),14,2016
D.Sorensen,Kansas City,DB,1,10,0,0,0,Offensive Holding (1),14,2016
J.James,Miami,T,1,10,0,0,0,Offensive Holding (1),14,2016
T.Turner,Carolina,G,1,5,0,0,1,False Start (1),14,2016
D.Ware,Denver,OLB,1,5,0,0,1,Neutral Zone Infraction (1),14,2016
W.Young,Chicago,OLB,0,0,1,0,0,Defensive Holding (1),14,2016
J.Matthews,Philadelphia,WR,1,10,0,0,0,Offensive Pass Interference (1),14,2016
K.Britt,LA Rams,WR,1,10,0,0,0,Illegal Block Above the Waist (1),14,2016
A.Talib,Denver,CB,1,15,0,0,0,Unnecessary Roughness (1),14,2016
A.Howard,Oakland,T,1,5,0,0,1,False Start (1),14,2016
D.Sims,Miami,TE,1,5,0,0,1,False Start (1),14,2016
B.Bortles,Jacksonville,QB,1,5,0,0,1,False Start (1),14,2016
Z.Ertz,Philadelphia,TE,1,10,0,0,0,Illegal Block Above the Waist (1),14,2016
T.Kelce,Kansas City,TE,1,5,0,0,1,False Start (1),14,2016
A.Hitchens,Dallas,OLB,1,15,0,0,0,Roughing the Passer (1),14,2016
E.Sanders,Denver,WR,1,15,0,0,0,Unsportsmanlike Conduct (1),14,2016
K.Mack,Oakland,DE,1,5,0,0,1,Defensive Offside (1),14,2016
E.Dickson,Carolina,TE,1,10,0,0,0,Offensive Pass Interference (1),14,2016
G.Robinson,LA Rams,T,1,10,0,0,0,Offensive Holding (1),14,2016
M.Jenkins,Philadelphia,SS,1,24,0,0,0,Defensive Pass Interference (1),14,2016
M.Martin,San Francisco,C,1,10,0,0,0,Offensive Holding (1),14,2016
P.Richardson,Seattle,WR,1,10,0,0,0,Offensive Pass Interference (1),14,2016
M.Lee,Jacksonville,WR,0,0,1,0,1,Illegal Formation (1),14,2016
M.Moses,Washington,T,1,5,0,0,1,False Start (1),14,2016
E.Winston,Cincinnati,T,1,5,0,0,1,False Start (1),14,2016
J.Hankins,N.Y. Giants,DT,1,5,0,0,0,Defensive Holding (1),14,2016
C.Clay,Buffalo,TE,1,4,0,0,1,False Start (1),14,2016
D.Breaux,New Orleans,CB,1,13,0,0,0,Defensive Pass Interference (1),14,2016
R.Allen,Atlanta,CB,1,15,0,0,0,Unnecessary Roughness (1),14,2016
J.Shaw,Cincinnati,CB,1,5,0,0,1,Illegal Formation (1),14,2016
O.Franklin,San Diego,G,1,4,0,0,1,False Start (1),14,2016
M.Mariota,Tennessee,QB,1,10,0,0,0,Intentional Grounding (1),14,2016
C.Walford,Oakland,TE,1,10,0,0,0,Offensive Holding (1),14,2016
A.Robinson,Jacksonville,WR,1,10,0,0,0,Illegal Block Above the Waist (1),14,2016
J.Parnell,Jacksonville,T,1,5,0,0,1,False Start (1),14,2016
B.Skrine,N.Y. Jets,DB,1,5,0,0,0,Defensive Holding (1),14,2016
M.Newhouse,N.Y. Giants,G,1,10,0,0,0,Offensive Holding (1),14,2016
S.Anthony,New Orleans,LB,1,1,0,0,0,Defensive Pass Interference (1),14,2016
T.Eifert,Cincinnati,TE,1,15,0,0,0,Unnecessary Roughness (1),14,2016
B.Golden,Arizona,WR,1,5,0,0,1,Illegal Motion (1),14,2016
M.Paradis,Denver,C,1,10,0,0,0,Offensive Holding (1),14,2016
S.Paysinger,Miami,LB,1,5,0,0,0,Defensive Holding (1),14,2016
N.Suh,Miami,DT,1,5,0,0,1,Neutral Zone Infraction (1),14,2016
R.Hageman,Atlanta,DT,0,0,1,0,0,Roughing the Passer (1),14,2016
T.Hills,New Orleans,T,1,5,0,0,1,False Start (1),14,2016
T.Clemmings,Minnesota,T,1,10,0,0,0,Offensive Holding (1),14,2016
S.Nelson,Kansas City,CB,1,19,0,0,0,Defensive Pass Interference (1),14,2016
J.Fisher,Cincinnati,T,0,0,1,0,1,Illegal Formation (1),14,2016
B.Fowler,Denver,WR,1,10,0,0,0,Offensive Pass Interference (1),14,2016
J.Myers,Jacksonville,K,1,5,0,0,1,Delay of Game (1),14,2016
B.Qvale,N.Y. Jets,T,1,5,0,0,1,False Start (1),14,2016
M.Butler,New England,DB,1,15,0,0,0,Unnecessary Roughness (1),14,2016
W.Snead,New Orleans,WR,1,15,0,0,0,Taunting (1),14,2016
J.Gresham,Arizona,TE,1,15,0,0,0,Taunting (1),14,2016
T.Davison,New Orleans,DT,1,5,0,0,0,Defensive Holding (1),14,2016
P.Wheeler,Atlanta,LB,1,5,0,0,1,Neutral Zone Infraction (1),14,2016
B.Jones,Dallas,CB,1,10,0,0,0,Offensive Holding (1),14,2016
B.Hart,N.Y. Giants,G,1,10,0,0,0,Offensive Holding (1),14,2016
A.Peat,New Orleans,OL,1,10,0,0,0,Offensive Holding (1),14,2016
